uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,case_total
DPSRT010AC7,W,2019-06-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010AD3,W,2019-06-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010ADF,W,2019-07-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010AEB,W,2019-07-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010AF7,W,2019-07-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B03,W,2019-07-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B0F,W,2019-07-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B1B,W,2019-08-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B27,W,2019-08-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B33,W,2019-08-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B3F,W,2019-08-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B4B,W,2019-09-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B57,W,2019-09-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B63,W,2019-09-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B6F,W,2019-09-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B7B,W,2019-09-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B87,W,2019-10-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B93,W,2019-10-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010B9F,W,2019-10-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BAB,W,2019-10-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BB7,W,2019-11-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BC3,W,2019-11-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BCF,W,2019-11-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BDB,W,2019-11-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BE7,W,2019-12-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BF3,W,2019-12-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010BFF,W,2019-12-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C0B,W,2019-12-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C17,W,2019-12-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C23,W,2020-01-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C2F,W,2020-01-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C3B,W,2020-01-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C47,W,2020-01-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C53,W,2020-02-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C5F,W,2020-02-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C6B,W,2020-02-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C77,W,2020-02-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C83,W,2020-03-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C8F,W,2020-03-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010C9B,W,2020-03-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CA7,W,2020-03-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CB3,W,2020-03-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CBF,W,2020-04-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CCB,W,2020-04-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CD7,W,2020-04-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CE3,W,2020-04-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CEF,W,2020-05-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010CFB,W,2020-05-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D07,W,2020-05-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D13,W,2020-05-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D1F,W,2020-06-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D2B,W,2020-06-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D37,W,2020-06-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D43,W,2020-06-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D4F,W,2020-06-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D5B,W,2020-07-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D67,W,2020-07-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D73,W,2020-07-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D7F,W,2020-07-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D8B,W,2020-08-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010D97,W,2020-08-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DA3,W,2020-08-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DAF,W,2020-08-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DBB,W,2020-08-31,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DC7,W,2020-09-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DD3,W,2020-09-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DDF,W,2020-09-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DEB,W,2020-09-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010DF7,W,2020-10-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E03,W,2020-10-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E0F,W,2020-10-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E1B,W,2020-10-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E27,W,2020-11-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E33,W,2020-11-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E3F,W,2020-11-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E4B,W,2020-11-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E57,W,2020-11-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E63,W,2020-12-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E6F,W,2020-12-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E7B,W,2020-12-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E87,W,2020-12-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E93,W,2021-01-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010E9F,W,2021-01-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010EAB,W,2021-01-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010EB7,W,2021-01-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010EC3,W,2021-02-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010ECF,W,2021-02-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010EDB,W,2021-02-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010EE7,W,2021-02-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010EF3,W,2021-03-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010EFF,W,2021-03-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F0B,W,2021-03-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F17,W,2021-03-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F23,W,2021-03-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F2F,W,2021-04-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F3B,W,2021-04-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F47,W,2021-04-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F53,W,2021-04-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F5F,W,2021-05-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F6B,W,2021-05-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F77,W,2021-05-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F83,W,2021-05-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F8F,W,2021-05-31,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010F9B,W,2021-06-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FA7,W,2021-06-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FB3,W,2021-06-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FBF,W,2021-06-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FCB,W,2021-07-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FD7,W,2021-07-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FE3,W,2021-07-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FEF,W,2021-07-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010FFB,W,2021-08-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011007,W,2021-08-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011013,W,2021-08-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01101F,W,2021-08-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01102B,W,2021-08-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011037,W,2021-09-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011043,W,2021-09-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01104F,W,2021-09-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01105B,W,2021-09-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011067,W,2021-10-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011073,W,2021-10-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01107F,W,2021-10-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01108B,W,2021-10-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011097,W,2021-11-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110A3,W,2021-11-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110AF,W,2021-11-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110BB,W,2021-11-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110C7,W,2021-11-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110D3,W,2021-12-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110DF,W,2021-12-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110EB,W,2021-12-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0110F7,W,2021-12-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011103,W,2022-01-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01110F,W,2022-01-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01111B,W,2022-01-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011127,W,2022-01-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011133,W,2022-01-31,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01113F,W,2022-02-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01114B,W,2022-02-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011157,W,2022-02-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011163,W,2022-02-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01116F,W,2022-03-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01117B,W,2022-03-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011187,W,2022-03-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011193,W,2022-03-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01119F,W,2022-04-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111AB,W,2022-04-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111B7,W,2022-04-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111C3,W,2022-04-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111CF,W,2022-05-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111DB,W,2022-05-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111E7,W,2022-05-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111F3,W,2022-05-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0111FF,W,2022-05-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01120B,W,2022-06-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011217,W,2022-06-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011223,W,2022-06-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01122F,W,2022-06-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01123B,W,2022-07-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011247,W,2022-07-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011253,W,2022-07-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01125F,W,2022-07-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01126B,W,2022-08-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011277,W,2022-08-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011283,W,2022-08-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01128F,W,2022-08-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01129B,W,2022-08-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112A7,W,2022-09-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112B3,W,2022-09-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112BF,W,2022-09-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112CB,W,2022-09-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112D7,W,2022-10-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112E3,W,2022-10-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112EF,W,2022-10-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0112FB,W,2022-10-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011307,W,2022-10-31,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011313,W,2022-11-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01131F,W,2022-11-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01132B,W,2022-11-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011337,W,2022-11-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011343,W,2022-12-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01134F,W,2022-12-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01135B,W,2022-12-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011367,W,2022-12-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT011373,W,2016-01-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT01137F,W,2016-01-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT01138B,W,2016-01-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT011397,W,2016-01-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,1
DPSRT0113A3,W,2016-02-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT0113AF,W,2016-02-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT0113BB,W,2016-02-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT0113C7,W,2016-02-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT0113D3,W,2016-02-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT0113DF,W,2016-03-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT0113EB,W,2016-03-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT0113F7,W,2016-03-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT011403,W,2016-03-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT01140F,W,2016-04-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT01141B,W,2016-04-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT011427,W,2016-04-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
DPSRT011433,W,2016-04-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A92,CHIKUNGUYA VIRAL DISEASE,0
