uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,death_total
DPSAT001DB0,W,2010-05-03,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001DB1,W,2010-05-03,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,0
DPSAT001DB2,W,2010-05-03,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001DB3,W,2010-05-03,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001DB4,W,2010-05-03,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,15
DPSAT001DB5,W,2010-05-03,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001DB6,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001DB7,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001DB8,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,0
DPSAT001DB9,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,0
DPSAT001DBA,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT001DBB,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001DBC,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001DBD,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT001DBE,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,17
DPSAT001DBF,W,2010-05-10,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001DC0,W,2010-05-17,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001DC1,W,2010-05-17,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT001DC2,W,2010-05-17,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001DC3,W,2010-05-17,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,22
DPSAT001DC4,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001DC5,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001DC6,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,1
DPSAT001DC7,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001DC8,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT001DC9,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001DCA,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT001DCB,W,2010-05-24,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT001DCC,W,2010-05-31,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001DCD,W,2010-05-31,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001DCE,W,2010-05-31,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT001DCF,W,2010-05-31,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT001DD0,W,2010-05-31,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001DD1,W,2010-06-07,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001DD2,W,2010-06-07,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001DD3,W,2010-06-07,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT001DD4,W,2010-06-07,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,18
DPSAT001DD5,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001DD6,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT001DD7,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT001DD8,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT001DD9,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT001DDA,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,I20-I25,ANGINA,2
DPSAT001DDB,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,17
DPSAT001DDC,W,2010-06-14,PSA,City-weekly_2010_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT001DDD,W,2010-06-21,PSA,City-weekly_2010_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001DDE,W,2010-06-21,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001DDF,W,2010-06-21,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001DE0,W,2010-06-21,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001DE1,W,2010-06-21,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001DE2,W,2010-06-21,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001DE3,W,2010-06-28,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001DE4,W,2010-06-28,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,3
DPSAT001DE5,W,2010-06-28,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001DE6,W,2010-06-28,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001DE7,W,2010-06-28,PSA,City-weekly_2010_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT001DE8,W,2010-06-28,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT001DE9,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001DEA,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,0
DPSAT001DEB,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,0
DPSAT001DEC,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,0
DPSAT001DED,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT001DEE,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT001DEF,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT001DF0,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001DF1,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,I20-I25,ANGINA,2
DPSAT001DF2,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT001DF3,W,2010-07-05,PSA,City-weekly_2010_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT001DF4,W,2010-07-12,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT001DF5,W,2010-07-12,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,13
DPSAT001DF6,W,2010-07-12,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001DF7,W,2010-07-12,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT001DF8,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT001DF9,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001DFA,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,0
DPSAT001DFB,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001DFC,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT001DFD,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001DFE,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001DFF,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,I20-I25,ANGINA,2
DPSAT001E00,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001E01,W,2010-07-19,PSA,City-weekly_2010_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT001E02,W,2010-07-26,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,7
DPSAT001E03,W,2010-07-26,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001E04,W,2010-07-26,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT001E05,W,2010-08-02,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E06,W,2010-08-02,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001E07,W,2010-08-02,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,8
DPSAT001E08,W,2010-08-02,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001E09,W,2010-08-02,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001E0A,W,2010-08-02,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001E0B,W,2010-08-09,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,5
DPSAT001E0C,W,2010-08-09,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001E0D,W,2010-08-09,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001E0E,W,2010-08-09,PSA,City-weekly_2010_deaths,PH063022000,I20-I25,ANGINA,2
DPSAT001E0F,W,2010-08-09,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,18
DPSAT001E10,W,2010-08-09,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E11,W,2010-08-16,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001E12,W,2010-08-16,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,5
DPSAT001E13,W,2010-08-16,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001E14,W,2010-08-16,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001E15,W,2010-08-16,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001E16,W,2010-08-16,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E17,W,2010-08-23,PSA,City-weekly_2010_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001E18,W,2010-08-23,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT001E19,W,2010-08-23,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,7
DPSAT001E1A,W,2010-08-23,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT001E1B,W,2010-08-23,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001E1C,W,2010-08-23,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,15
DPSAT001E1D,W,2010-08-23,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E1E,W,2010-08-30,PSA,City-weekly_2010_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001E1F,W,2010-08-30,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E20,W,2010-08-30,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001E21,W,2010-08-30,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001E22,W,2010-08-30,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001E23,W,2010-08-30,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,15
DPSAT001E24,W,2010-08-30,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E25,W,2010-09-06,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E26,W,2010-09-06,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT001E27,W,2010-09-06,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT001E28,W,2010-09-06,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT001E29,W,2010-09-06,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT001E2A,W,2010-09-13,PSA,City-weekly_2010_deaths,PH063022000,A00,CHOLERA,0
DPSAT001E2B,W,2010-09-13,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E2C,W,2010-09-13,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001E2D,W,2010-09-13,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001E2E,W,2010-09-13,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001E2F,W,2010-09-13,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001E30,W,2010-09-13,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E31,W,2010-09-20,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001E32,W,2010-09-20,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT001E33,W,2010-09-20,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001E34,W,2010-09-27,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001E35,W,2010-09-27,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT001E36,W,2010-09-27,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT001E37,W,2010-10-04,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E38,W,2010-10-04,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,2
DPSAT001E39,W,2010-10-04,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,0
DPSAT001E3A,W,2010-10-04,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT001E3B,W,2010-10-04,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT001E3C,W,2010-10-04,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT001E3D,W,2010-10-11,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001E3E,W,2010-10-11,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001E3F,W,2010-10-11,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT001E40,W,2010-10-11,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001E41,W,2010-10-11,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E42,W,2010-10-18,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT001E43,W,2010-10-18,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,12
DPSAT001E44,W,2010-10-18,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT001E45,W,2010-10-25,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E46,W,2010-10-25,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001E47,W,2010-10-25,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,0
DPSAT001E48,W,2010-10-25,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001E49,W,2010-10-25,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT001E4A,W,2010-10-25,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT001E4B,W,2010-11-01,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001E4C,W,2010-11-01,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT001E4D,W,2010-11-01,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,11
DPSAT001E4E,W,2010-11-01,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001E4F,W,2010-11-01,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E50,W,2010-11-08,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001E51,W,2010-11-08,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001E52,W,2010-11-08,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001E53,W,2010-11-08,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001E54,W,2010-11-08,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT001E55,W,2010-11-15,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001E56,W,2010-11-15,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001E57,W,2010-11-15,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001E58,W,2010-11-15,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,2
DPSAT001E59,W,2010-11-22,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E5A,W,2010-11-22,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT001E5B,W,2010-11-22,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001E5C,W,2010-11-22,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001E5D,W,2010-11-22,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E5E,W,2010-11-29,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT001E5F,W,2010-11-29,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001E60,W,2010-11-29,PSA,City-weekly_2010_deaths,PH063022000,A82,RABIES,0
DPSAT001E61,W,2010-11-29,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT001E62,W,2010-11-29,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001E63,W,2010-11-29,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT001E64,W,2010-12-06,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT001E65,W,2010-12-06,PSA,City-weekly_2010_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001E66,W,2010-12-06,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT001E67,W,2010-12-06,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001E68,W,2010-12-06,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT001E69,W,2010-12-06,PSA,City-weekly_2010_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E6A,W,2010-12-13,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E6B,W,2010-12-13,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001E6C,W,2010-12-13,PSA,City-weekly_2010_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001E6D,W,2010-12-13,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT001E6E,W,2010-12-20,PSA,City-weekly_2010_deaths,PH063022000,A00,CHOLERA,0
DPSAT001E6F,W,2010-12-20,PSA,City-weekly_2010_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT001E70,W,2010-12-20,PSA,City-weekly_2010_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT001E71,W,2010-12-20,PSA,City-weekly_2010_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT001E72,W,2010-12-20,PSA,City-weekly_2010_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT001E73,W,2011-01-01,PSA,City-weekly_2011_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E74,W,2011-01-01,PSA,City-weekly_2011_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001E75,W,2011-01-01,PSA,City-weekly_2011_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001E76,W,2011-01-01,PSA,City-weekly_2011_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT001E77,W,2011-01-01,PSA,City-weekly_2011_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT001E78,W,2011-01-03,PSA,City-weekly_2011_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001E79,W,2011-01-03,PSA,City-weekly_2011_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001E7A,W,2011-01-03,PSA,City-weekly_2011_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001E7B,W,2011-01-03,PSA,City-weekly_2011_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001E7C,W,2011-01-03,PSA,City-weekly_2011_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT001E7D,W,2011-01-03,PSA,City-weekly_2011_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E7E,W,2011-01-10,PSA,City-weekly_2011_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT001E7F,W,2011-01-10,PSA,City-weekly_2011_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001E80,W,2011-01-10,PSA,City-weekly_2011_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001E81,W,2011-01-10,PSA,City-weekly_2011_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001E82,W,2011-01-10,PSA,City-weekly_2011_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001E83,W,2011-01-17,PSA,City-weekly_2011_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E84,W,2011-01-17,PSA,City-weekly_2011_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001E85,W,2011-01-17,PSA,City-weekly_2011_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001E86,W,2011-01-17,PSA,City-weekly_2011_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT001E87,W,2011-01-24,PSA,City-weekly_2011_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001E88,W,2011-01-24,PSA,City-weekly_2011_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001E89,W,2011-01-24,PSA,City-weekly_2011_deaths,PH063022000,J45,ASTHMA,2
DPSAT001E8A,W,2011-01-31,PSA,City-weekly_2011_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001E8B,W,2011-01-31,PSA,City-weekly_2011_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001E8C,W,2011-01-31,PSA,City-weekly_2011_deaths,PH063022000,A82,RABIES,0
DPSAT001E8D,W,2011-01-31,PSA,City-weekly_2011_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001E8E,W,2011-01-31,PSA,City-weekly_2011_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001E8F,W,2011-01-31,PSA,City-weekly_2011_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001E90,W,2011-01-31,PSA,City-weekly_2011_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E91,W,2011-02-07,PSA,City-weekly_2011_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001E92,W,2011-02-07,PSA,City-weekly_2011_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT001E93,W,2011-02-07,PSA,City-weekly_2011_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT001E94,W,2011-02-07,PSA,City-weekly_2011_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT001E95,W,2011-02-07,PSA,City-weekly_2011_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001E96,W,2011-02-07,PSA,City-weekly_2011_deaths,PH063022000,J45,ASTHMA,1
DPSAT001E97,W,2011-02-14,PSA,City-weekly_2011_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001E98,W,2011-02-14,PSA,City-weekly_2011_deaths,PH063022000,E08-E14,DIABETES,2
